Run	biospecimen_repository	DATASTORE filetype	body_site	Bytes	study_name	DATASTORE provider	analyte_type	Assay Type	SRA Study	BioProject	BioSample	LibraryLayout	LibrarySelection	Center Name
SRR1810583	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	12998484698	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778282	PAIRED	cDNA	BCCAGSC
SRR1810584	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	11388648926	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778109	PAIRED	cDNA	BCCAGSC
SRR1810585	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	8264176989	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778183	PAIRED	cDNA	BCCAGSC
SRR1810586	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	12216940584	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778310	PAIRED	cDNA	BCCAGSC
SRR1810587	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	9907923995	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778294	PAIRED	cDNA	BCCAGSC
SRR1810588	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	13441120213	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778229	PAIRED	cDNA	BCCAGSC
SRR1810589	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9849612612	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778112	PAIRED	cDNA	BCCAGSC
SRR1810590	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	11556151360	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778252	PAIRED	cDNA	BCCAGSC
SRR1810591	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	12222185900	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778299	PAIRED	cDNA	BCCAGSC
SRR1810592	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	11364779288	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778077	PAIRED	cDNA	BCCAGSC
SRR1810593	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	13199262312	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778259	PAIRED	cDNA	BCCAGSC
SRR1810594	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	11473637132	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778321	PAIRED	cDNA	BCCAGSC
SRR1810595	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	12367998167	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778283	PAIRED	cDNA	BCCAGSC
SRR1810596	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	14383674890	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778177	PAIRED	cDNA	BCCAGSC
SRR1810597	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	13192400637	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778285	PAIRED	cDNA	BCCAGSC
SRR1810598	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	16342435295	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778221	PAIRED	cDNA	BCCAGSC
SRR1810599	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	12666043599	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778260	PAIRED	cDNA	BCCAGSC
SRR1810600	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	7908416099	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778036	PAIRED	cDNA	BCCAGSC
SRR1810601	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	12777946550	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778248	PAIRED	cDNA	BCCAGSC
SRR1810602	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	13845851288	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778303	PAIRED	cDNA	BCCAGSC
SRR1810603	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Peripheral Blood	10621976880	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778200	PAIRED	cDNA	BCCAGSC
SRR1810604	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	13004994594	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778242	PAIRED	cDNA	BCCAGSC
SRR1810605	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	11088350559	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778024	PAIRED	cDNA	BCCAGSC
SRR1810606	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	9966316985	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778175	PAIRED	cDNA	BCCAGSC
SRR1810607	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	13731406112	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778037	PAIRED	cDNA	BCCAGSC
SRR1810608	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	11690043009	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778152	PAIRED	cDNA	BCCAGSC
SRR1810609	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	12020978539	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778091	PAIRED	cDNA	BCCAGSC
SRR1810610	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8870772087	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778220	PAIRED	cDNA	BCCAGSC
SRR1810611	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	13838611069	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778235	PAIRED	cDNA	BCCAGSC
SRR1810612	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	11680447271	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778034	PAIRED	cDNA	BCCAGSC
SRR1810613	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	11986940279	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778206	PAIRED	cDNA	BCCAGSC
SRR1810614	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	11230494753	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778057	PAIRED	cDNA	BCCAGSC
SRR1810615	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Peripheral Blood	11802371693	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778002	PAIRED	cDNA	BCCAGSC
SRR1810616	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	12774932267	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778173	PAIRED	cDNA	BCCAGSC
SRR1810617	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	11135247387	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778155	PAIRED	cDNA	BCCAGSC
SRR1810618	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	13165353501	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778233	PAIRED	cDNA	BCCAGSC
SRR1810619	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Peripheral Blood	12232737941	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778115	PAIRED	cDNA	BCCAGSC
SRR1810620	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	10301196288	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778136	PAIRED	cDNA	BCCAGSC
SRR1810621	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	12384134390	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778012	PAIRED	cDNA	BCCAGSC
SRR1810622	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	11594720372	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778062	PAIRED	cDNA	BCCAGSC
SRR1810623	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	10240304027	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778215	PAIRED	cDNA	BCCAGSC
SRR1810624	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Peripheral Blood	14074689054	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778224	PAIRED	cDNA	BCCAGSC
SRR1810625	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	10939409006	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778250	PAIRED	cDNA	BCCAGSC
SRR1810626	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	12082490413	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778146	PAIRED	cDNA	BCCAGSC
SRR1810627	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	11030946996	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778249	PAIRED	cDNA	BCCAGSC
SRR1810628	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	12405757741	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778293	PAIRED	cDNA	BCCAGSC
SRR1810629	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	11528322045	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778121	PAIRED	cDNA	BCCAGSC
SRR1810630	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	12299314126	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778174	PAIRED	cDNA	BCCAGSC
SRR1810631	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	12023733430	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778308	PAIRED	cDNA	BCCAGSC
SRR1810632	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	10345924314	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778128	PAIRED	cDNA	BCCAGSC
SRR1810633	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	12454437611	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778230	PAIRED	cDNA	BCCAGSC
SRR1810634	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	11689913146	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778039	PAIRED	cDNA	BCCAGSC
SRR1810635	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	12837257881	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778167	PAIRED	cDNA	BCCAGSC
SRR1810636	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	9288265159	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778124	PAIRED	cDNA	BCCAGSC
SRR1810637	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	10412675273	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778056	PAIRED	cDNA	BCCAGSC
SRR1810638	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	13421794612	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778081	PAIRED	cDNA	BCCAGSC
SRR1810639	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	14824173699	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778269	PAIRED	cDNA	BCCAGSC
SRR1810640	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	9802300269	TARGET: Acute Myeloid Leukemia (AML)	s3,gs,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778316	PAIRED	cDNA	BCCAGSC
SRR1810641	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	11460631299	TARGET: Acute Myeloid Leukemia (AML)	ncbi,gs,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778272	PAIRED	cDNA	BCCAGSC
SRR1810642	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	13219140987	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778030	PAIRED	cDNA	BCCAGSC
SRR1810643	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	11643596286	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778237	PAIRED	cDNA	BCCAGSC
SRR1810644	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	13238280342	TARGET: Acute Myeloid Leukemia (AML)	gs,s3,ncbi	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778031	PAIRED	cDNA	BCCAGSC
SRR1810645	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	15504399627	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778197	PAIRED	cDNA	BCCAGSC
SRR1810803	NCI_TARGET	fastq,run.zq,sra	Primary Solid Tumor	13949734269	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,gs,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724528	PAIRED	cDNA	BCCAGSC
SRR1810804	NCI_TARGET	sra,run.zq,fastq	Primary Solid Tumor	8684457725	TARGET: Kidney\, Wilms Tumor (WT)	gs,ncbi,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724470	PAIRED	cDNA	BCCAGSC
SRR1784861	NCI_TARGET	run.zq,sra,fastq	Primary Solid Tumor	4039392219	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,s3,gs	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724519	PAIRED	cDNA	BCCAGSC
SRR1784862	NCI_TARGET	sra,run.zq,fastq	Primary Solid Tumor	3991156447	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,s3,gs	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724519	PAIRED	cDNA	BCCAGSC
SRR1784863	NCI_TARGET	fastq,run.zq,sra	Recurrent Solid Tumor	8071006337	TARGET: Kidney\, Wilms Tumor (WT)	s3,ncbi,gs	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724693	PAIRED	cDNA	BCCAGSC
SRR1784864	NCI_TARGET	fastq,sra,run.zq	Recurrent Solid Tumor	7155413650	TARGET: Kidney\, Wilms Tumor (WT)	s3,ncbi,gs	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724496	PAIRED	cDNA	BCCAGSC
SRR1784865	NCI_TARGET	fastq,run.zq,sra	Primary Solid Tumor	7844549351	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,gs,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724458	PAIRED	cDNA	BCCAGSC
SRR1784866	NCI_TARGET	run.zq,fastq,sra	Primary Solid Tumor	10531906142	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,gs,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724651	PAIRED	cDNA	BCCAGSC
SRR1784867	NCI_TARGET	sra,run.zq,fastq	Primary Solid Tumor	6804472697	TARGET: Kidney\, Wilms Tumor (WT)	gs,ncbi,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724509	PAIRED	cDNA	BCCAGSC
SRR1784868	NCI_TARGET	fastq,sra,run.zq	Primary Solid Tumor	5911505670	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,gs,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724710	PAIRED	cDNA	BCCAGSC
SRR1784869	NCI_TARGET	sra,fastq,run.zq	Primary Solid Tumor	7356935594	TARGET: Kidney\, Wilms Tumor (WT)	ncbi,gs,s3	RNA	RNA-Seq	SRP012006	PRJNA89521	SAMN02724490	PAIRED	cDNA	BCCAGSC
SRR4419553	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	7366034144	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784898	PAIRED	cDNA	BCCAGSC
SRR4419554	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	7623590083	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784704	PAIRED	cDNA	BCCAGSC
SRR4419555	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	8418429336	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784922	PAIRED	cDNA	BCCAGSC
SRR4419556	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7004462986	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784937	PAIRED	cDNA	BCCAGSC
SRR4419557	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	5271996730	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784866	PAIRED	cDNA	BCCAGSC
SRR4419558	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	7339187891	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784788	PAIRED	cDNA	BCCAGSC
SRR4419559	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7664241854	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784648	PAIRED	cDNA	BCCAGSC
SRR4419560	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7620263555	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784918	PAIRED	cDNA	BCCAGSC
SRR4419561	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7334318937	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784678	PAIRED	cDNA	BCCAGSC
SRR4419562	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	6936237951	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784827	PAIRED	cDNA	BCCAGSC
SRR4419563	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7615381467	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784754	PAIRED	cDNA	BCCAGSC
SRR4419564	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7204286607	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784868	PAIRED	cDNA	BCCAGSC
SRR4419565	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	6280929774	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784746	PAIRED	cDNA	BCCAGSC
SRR4419566	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	6742863682	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784657	PAIRED	cDNA	BCCAGSC
SRR4419567	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	6563730698	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784878	PAIRED	cDNA	BCCAGSC
SRR4419568	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	7100774972	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784741	PAIRED	cDNA	BCCAGSC
SRR4419569	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	7428062616	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784884	PAIRED	cDNA	BCCAGSC
SRR4419570	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7253122324	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784833	PAIRED	cDNA	BCCAGSC
SRR4419571	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	8094044835	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN05784814	PAIRED	cDNA	BCCAGSC
SRR2239654	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Peripheral Blood	2810480241	TARGET: Acute Myeloid Leukemia (AML)	gs,ncbi,s3	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778126	PAIRED	cDNA	HAIB
SRR2239655	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	1920495814	TARGET: Acute Myeloid Leukemia (AML)	s3,ncbi,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778099	PAIRED	cDNA	HAIB
SRR2239656	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Peripheral Blood	1743475843	TARGET: Acute Myeloid Leukemia (AML)	ncbi,s3,gs	RNA	RNA-Seq	SRP012000	PRJNA89525	SAMN01778144	PAIRED	cDNA	HAIB
